Cedar Creek Ecosystem Science Reserve Dataset: ple244
Cedar Creek Ecosystem Science Reserve
2660 Fawn Lake Dr. NE
Bethel, MN 55005
Office:  763-434-5131
Fax:  763-434-7361
_________________________________________________________________________
USER AGREEMENT:  As a condition for access to data provided by researchers of the Cedar Creek LTER, I agree to abide by the following code of ethics.
A. I agree to notify the Cedar Creek LTER scientists who gathered data if I would like to use those data in any publication. I acknowledge that these data were gathered by Cedar Creek scientists because they had already perceived the importance of these data for a variety of scientific and societal issues. I will provide them with formal recognition that, at their discretion, may include co-authorship or acknowledgements on publications.
B. I realize that the researchers who gathered these data may be using them for scientific analyses, papers or publications that are currently planned or in preparation, and that such activities have precedence over any that I might wish to prepare. In this case, my preparation of any work may be delayed, at the option of the Cedar Creek researchers involved, until their work is completed.
C. Because it may be possible to misinterpret a data set if it is taken out of context, I will seek the assistance and opinion of those Cedar Creek researchers involved in the design of a study and the collection of the data as I analyze the data. Moreover, I realize that this computer data set is not complete, and it may contain errors. The complete data set includes extensive written documentation, which should be referenced to reduce the chance of errors in data and errors of interpretation.
_________________________________________________________________________
The purpose of this experiment is to determine the influences of natural enemies, including plant pathogenic fungi and insect pests, influence plant community composition, productivity, and diversity over time. The experiment is being conducted in a subset of plots within the Big Biodiversity field, including monoculture, 2-species, 4-species, 8-species, 16-species, and 32-species plots. There are 5 different treatments: foliar fungicide, soil drench fungicide, foliar insecticide, the combination of all pesticides, and nontreated control. The pesticides are applied repeatedly throughout the growing season. Within the plots, community productivity, species composition, percent cover, and pest damage are being quantified over time.
_________________________________________________________________________
METHODS AND PROTOCOLS FOLLOW DATA
Experiment Investigators:
Kinkel, Linda 
Borer, Elizabeth 
Seabloom, Eric 
 
ATTRIBUTES:
Field 1 | Name: Year | Definition: Year 
Field 2 | Name: Date | Definition: Date 
Field 3 | Name: Plot | Definition: Plot Identifier 
Field 4 | Name: Treatment | Definition: Treatment Type 
Field 5 | Name: Species | Definition: Species 
Field 6 | Name: Mass g/m^2 | Definition: Mass g/m^2 | Unit: gramsPerMeterSquared 
Data:
Year	Date	Plot	Treatment	Species	Mass g/m^2)
2017	8/1/2017	11	SoilDrenchFungicide	Real Weeds	74
2017	8/1/2017	12	AllPesticides	32 Species Weeds	5.6
2017	8/1/2017	12	AllPesticides	Achillea millefolium(lanulosa)	34.6
2017	8/1/2017	12	AllPesticides	Real Weeds	13.8
2017	8/1/2017	13	FoliarFungicide	32 Species Weeds	2.8
2017	8/1/2017	13	FoliarFungicide	Real Weeds	51.2
2017	8/1/2017	14	Insecticide	Achillea millefolium(lanulosa)	26.8
2017	8/1/2017	14	Insecticide	Real Weeds	47.8
2017	8/1/2017	15	Control	32 Species Weeds	0.64
2017	8/1/2017	15	Control	Achillea millefolium(lanulosa)	2.9
2017	8/1/2017	15	Control	Miscellaneous litter	0.12
2017	8/1/2017	15	Control	Real Weeds	36.3
2017	8/1/2017	16	FoliarFungicide	Andropogon gerardi	236.6
2017	8/1/2017	16	FoliarFungicide	Coreopsis palmata	57.1
2017	8/1/2017	16	FoliarFungicide	Lespedeza capitata	8.5
2017	8/1/2017	16	FoliarFungicide	Lupinus perennis	102.6
2017	8/1/2017	16	FoliarFungicide	Miscellaneous litter	6.3
2017	8/1/2017	16	FoliarFungicide	Petalostemum candidum	0.75
2017	8/1/2017	16	FoliarFungicide	Petalostemum purpureum	8
2017	8/1/2017	16	FoliarFungicide	Poa pratensis	88
2017	8/1/2017	16	FoliarFungicide	Real Weeds	8.4
2017	8/1/2017	17	Control	Lespedeza capitata	1.6
2017	8/1/2017	17	Control	Lupinus perennis	119.9
2017	8/1/2017	17	Control	Miscellaneous litter	12.4
2017	8/1/2017	17	Control	Monarda fistulosa	23.5
2017	8/1/2017	17	Control	Poa pratensis	47.2
2017	8/1/2017	17	Control	Real Weeds	1.5
2017	8/1/2017	17	Control	Solidago nemoralis	40.3
2017	8/1/2017	18	SoilDrenchFungicide	Achillea millefolium(lanulosa)	0.51
2017	8/1/2017	18	SoilDrenchFungicide	Andropogon gerardi	6.6
2017	8/1/2017	18	SoilDrenchFungicide	Lespedeza capitata	11.2
2017	8/1/2017	18	SoilDrenchFungicide	Lupinus perennis	131.6
2017	8/1/2017	18	SoilDrenchFungicide	Miscellaneous litter	6.5
2017	8/1/2017	18	SoilDrenchFungicide	Panicum virgatum	6.8
2017	8/1/2017	18	SoilDrenchFungicide	Petalostemum purpureum	13.8
2017	8/1/2017	18	SoilDrenchFungicide	Petalostemum villosum	31.8
2017	8/1/2017	18	SoilDrenchFungicide	Poa pratensis	62.9
2017	8/1/2017	18	SoilDrenchFungicide	Real Weeds	0.54
2017	8/1/2017	18	SoilDrenchFungicide	Solidago nemoralis	31.9
2017	8/1/2017	19	Insecticide	Andropogon gerardi	88.1
2017	8/1/2017	19	Insecticide	Bouteloua gracilis	1.3
2017	8/1/2017	19	Insecticide	Coreopsis palmata	196.9
2017	8/1/2017	19	Insecticide	Koeleria cristata	0.25
2017	8/1/2017	19	Insecticide	Liatris aspera	1.1
2017	8/1/2017	19	Insecticide	Lupinus perennis	97.7
2017	8/1/2017	19	Insecticide	Miscellaneous litter	1.7
2017	8/1/2017	19	Insecticide	Petalostemum purpureum	63.7
2017	8/1/2017	19	Insecticide	Poa pratensis	25.6
2017	8/1/2017	19	Insecticide	Real Weeds	1.9
2017	8/1/2017	19	Insecticide	Schizachyrium scoparium	2.5
2017	8/1/2017	19	Insecticide	Solidago rigida	8.3
2017	8/1/2017	20	AllPesticides	Achillea millefolium(lanulosa)	7.9
2017	8/1/2017	20	AllPesticides	Andropogon gerardi	177.5
2017	8/1/2017	20	AllPesticides	Koeleria cristata	1
2017	8/1/2017	20	AllPesticides	Lupinus perennis	108.1
2017	8/1/2017	20	AllPesticides	Petalostemum purpureum	61.9
2017	8/1/2017	20	AllPesticides	Poa pratensis	23.5
2017	8/1/2017	20	AllPesticides	Solidago rigida	2.5
2017	8/1/2017	21	FoliarFungicide	Andropogon gerardi	45.1
2017	8/1/2017	21	FoliarFungicide	Lespedeza capitata	0.02
2017	8/1/2017	21	FoliarFungicide	Lupinus perennis	115.8
2017	8/1/2017	21	FoliarFungicide	Miscellaneous litter	0.96
2017	8/1/2017	21	FoliarFungicide	Panicum virgatum	64.4
2017	8/1/2017	21	FoliarFungicide	Poa pratensis	81.2
2017	8/1/2017	21	FoliarFungicide	Real Weeds	0.15
2017	8/1/2017	21	FoliarFungicide	Schizachyrium scoparium	0.83
2017	8/1/2017	21	FoliarFungicide	Solidago rigida	6.1
2017	8/1/2017	21	FoliarFungicide	Sorghastrum nutans	37.3
2017	8/1/2017	22	SoilDrenchFungicide	Achillea millefolium(lanulosa)	1.2
2017	8/1/2017	22	SoilDrenchFungicide	Andropogon gerardi	153.9
2017	8/1/2017	22	SoilDrenchFungicide	Lespedeza capitata	5.5
2017	8/1/2017	22	SoilDrenchFungicide	Lupinus perennis	57.9
2017	8/1/2017	22	SoilDrenchFungicide	Panicum virgatum	6.9
2017	8/1/2017	22	SoilDrenchFungicide	Poa pratensis	52.8
2017	8/1/2017	22	SoilDrenchFungicide	Real Weeds	2.6
2017	8/1/2017	22	SoilDrenchFungicide	Schizachyrium scoparium	1.8
2017	8/1/2017	23	AllPesticides	Achillea millefolium(lanulosa)	39.6
2017	8/1/2017	23	AllPesticides	Andropogon gerardi	92.2
2017	8/1/2017	23	AllPesticides	Lespedeza capitata	10.1
2017	8/1/2017	23	AllPesticides	Lupinus perennis	224
2017	8/1/2017	23	AllPesticides	Poa pratensis	27.2
2017	8/1/2017	23	AllPesticides	Solidago rigida	79.7
2017	8/1/2017	24	Control	Achillea millefolium(lanulosa)	3.4
2017	8/1/2017	24	Control	Andropogon gerardi	47.1
2017	8/1/2017	24	Control	Lupinus perennis	22
2017	8/1/2017	24	Control	Panicum virgatum	55.9
2017	8/1/2017	24	Control	Poa pratensis	27.7
2017	8/1/2017	24	Control	Real Weeds	0.5
2017	8/1/2017	24	Control	Schizachyrium scoparium	18.9
2017	8/1/2017	24	Control	Sorghastrum nutans	3.4
2017	8/1/2017	25	Insecticide	Andropogon gerardi	72.4
2017	8/1/2017	25	Insecticide	Lespedeza capitata	4.7
2017	8/1/2017	25	Insecticide	Lupinus perennis	27
2017	8/1/2017	25	Insecticide	Poa pratensis	15.2
2017	8/1/2017	25	Insecticide	Real Weeds	12
2017	8/1/2017	25	Insecticide	Schizachyrium scoparium	16.4
2017	8/1/2017	25	Insecticide	Sorghastrum nutans	40.5
2017	8/1/2017	26	AllPesticides	32 Species Weeds	39.3
2017	8/1/2017	26	AllPesticides	Lupinus perennis	45.4
2017	8/1/2017	26	AllPesticides	Real Weeds	58.6
2017	8/1/2017	27	SoilDrenchFungicide	32 Species Weeds	1.8
2017	8/1/2017	27	SoilDrenchFungicide	Real Weeds	94.4
2017	8/1/2017	28	Insecticide	32 Species Weeds	3.9
2017	8/1/2017	28	Insecticide	Lupinus perennis	34.8
2017	8/1/2017	28	Insecticide	Miscellaneous litter	1.2
2017	8/1/2017	28	Insecticide	Real Weeds	95.4
2017	8/1/2017	29	Control	32 Species Weeds	5.7
2017	8/1/2017	29	Control	Lupinus perennis	7.7
2017	8/1/2017	29	Control	Real Weeds	95
2017	8/1/2017	30	FoliarFungicide	32 Species Weeds	68.5
2017	8/1/2017	30	FoliarFungicide	Lupinus perennis	151.2
2017	8/1/2017	30	FoliarFungicide	Miscellaneous litter	1.1
2017	8/1/2017	30	FoliarFungicide	Real Weeds	39.2
2017	8/1/2017	31	SoilDrenchFungicide	Amorpha canescens	59.1
2017	8/1/2017	31	SoilDrenchFungicide	Andropogon gerardi	154.3
2017	8/1/2017	31	SoilDrenchFungicide	Asclepias tuberosa	49.7
2017	8/1/2017	31	SoilDrenchFungicide	Coreopsis palmata	102.1
2017	8/1/2017	31	SoilDrenchFungicide	Liatris aspera	300.5
2017	8/1/2017	31	SoilDrenchFungicide	Lupinus perennis	74.4
2017	8/1/2017	31	SoilDrenchFungicide	Miscellaneous litter	1.7
2017	8/1/2017	31	SoilDrenchFungicide	Poa pratensis	31
2017	8/1/2017	31	SoilDrenchFungicide	Solidago rigida	575.8
2017	8/1/2017	31	SoilDrenchFungicide	Sorghastrum nutans	2.3
2017	8/1/2017	32	Control	Amorpha canescens	0.44
2017	8/1/2017	32	Control	Andropogon gerardi	68.7
2017	8/1/2017	32	Control	Bouteloua curtipendula	0.78
2017	8/1/2017	32	Control	Bouteloua gracilis	1.59
2017	8/1/2017	32	Control	Lespedeza capitata	8.8
2017	8/1/2017	32	Control	Lupinus perennis	62.7
2017	8/1/2017	32	Control	Petalostemum purpureum	41.1
2017	8/1/2017	32	Control	Poa pratensis	1.5
2017	8/1/2017	32	Control	Real Weeds	12.5
2017	8/1/2017	32	Control	Schizachyrium scoparium	35.8
2017	8/1/2017	32	Control	Solidago nemoralis	43.4
2017	8/1/2017	32	Control	Sorghastrum nutans	2.1
2017	8/1/2017	33	FoliarFungicide	Achillea millefolium(lanulosa)	3.4
2017	8/1/2017	33	FoliarFungicide	Andropogon gerardi	0.55
2017	8/1/2017	33	FoliarFungicide	Asclepias tuberosa	0.24
2017	8/1/2017	33	FoliarFungicide	Coreopsis palmata	120.7
2017	8/1/2017	33	FoliarFungicide	Lespedeza capitata	35.2
2017	8/1/2017	33	FoliarFungicide	Lupinus perennis	161
2017	8/1/2017	33	FoliarFungicide	Miscellaneous litter	1.54
2017	8/1/2017	33	FoliarFungicide	Petalostemum candidum	5.9
2017	8/1/2017	33	FoliarFungicide	Petalostemum purpureum	10.2
2017	8/1/2017	33	FoliarFungicide	Poa pratensis	48.2
2017	8/1/2017	33	FoliarFungicide	Real Weeds	3.9
2017	8/1/2017	33	FoliarFungicide	Schizachyrium scoparium	0.25
2017	8/1/2017	33	FoliarFungicide	Sorghastrum nutans	11
2017	8/1/2017	34	AllPesticides	Andropogon gerardi	108.4
2017	8/1/2017	34	AllPesticides	Liatris aspera	2.7
2017	8/1/2017	34	AllPesticides	Lupinus perennis	64.1
2017	8/1/2017	34	AllPesticides	Miscellaneous litter	3.8
2017	8/1/2017	34	AllPesticides	Panicum virgatum	4.2
2017	8/1/2017	34	AllPesticides	Petalostemum purpureum	38.3
2017	8/1/2017	34	AllPesticides	Poa pratensis	20.6
2017	8/1/2017	34	AllPesticides	Schizachyrium scoparium	21.8
2017	8/1/2017	34	AllPesticides	Solidago nemoralis	19.8
2017	8/1/2017	35	Insecticide	Andropogon gerardi	40.6
2017	8/1/2017	35	Insecticide	Baptisia leucantha	0.9
2017	8/1/2017	35	Insecticide	Lespedeza capitata	0.32
2017	8/1/2017	35	Insecticide	Lupinus perennis	184.6
2017	8/1/2017	35	Insecticide	Petalostemum purpureum	68.4
2017	8/1/2017	35	Insecticide	Poa pratensis	40.7
2017	8/1/2017	35	Insecticide	Real Weeds	1
2017	8/1/2017	35	Insecticide	Schizachyrium scoparium	14.3
2017	8/1/2017	35	Insecticide	Solidago rigida	324.6
2017	8/1/2017	36	AllPesticides	Achillea millefolium(lanulosa)	14.6
2017	8/1/2017	36	AllPesticides	Amorpha canescens	13.2
2017	8/1/2017	36	AllPesticides	Andropogon gerardi	105.8
2017	8/1/2017	36	AllPesticides	Koeleria cristata	14.1
2017	8/1/2017	36	AllPesticides	Lupinus perennis	114.9
2017	8/1/2017	36	AllPesticides	Petalostemum purpureum	50.3
2017	8/1/2017	36	AllPesticides	Poa pratensis	31.4
2017	8/1/2017	36	AllPesticides	Schizachyrium scoparium	2.4
2017	8/1/2017	36	AllPesticides	Sorghastrum nutans	117.8
2017	8/1/2017	37	Control	Amorpha canescens	98.1
2017	8/1/2017	37	Control	Andropogon gerardi	128.5
2017	8/1/2017	37	Control	Lupinus perennis	2.2
2017	8/1/2017	37	Control	Petalostemum purpureum	12.1
2017	8/1/2017	37	Control	Poa pratensis	30.5
2017	8/1/2017	37	Control	Real Weeds	1.2
2017	8/1/2017	37	Control	Sorghastrum nutans	32.5
2017	8/1/2017	38	SoilDrenchFungicide	Andropogon gerardi	30.7
2017	8/1/2017	38	SoilDrenchFungicide	Lupinus perennis	26.1
2017	8/1/2017	38	SoilDrenchFungicide	Miscellaneous litter	0.9
2017	8/1/2017	38	SoilDrenchFungicide	Petalostemum purpureum	150.6
2017	8/1/2017	38	SoilDrenchFungicide	Poa pratensis	51
2017	8/1/2017	38	SoilDrenchFungicide	Real Weeds	1.6
2017	8/1/2017	38	SoilDrenchFungicide	Schizachyrium scoparium	1.5
2017	8/1/2017	38	SoilDrenchFungicide	Sorghastrum nutans	29.8
2017	8/1/2017	39	Insecticide	Achillea millefolium(lanulosa)	19.1
2017	8/1/2017	39	Insecticide	Andropogon gerardi	182.1
2017	8/1/2017	39	Insecticide	Koeleria cristata	7.8
2017	8/1/2017	39	Insecticide	Lupinus perennis	68.5
2017	8/1/2017	39	Insecticide	Poa pratensis	16.8
2017	8/1/2017	39	Insecticide	Sorghastrum nutans	23.2
2017	8/1/2017	40	FoliarFungicide	Achillea millefolium(lanulosa)	5.1
2017	8/1/2017	40	FoliarFungicide	Agropyron smithii	2.8
2017	8/1/2017	40	FoliarFungicide	Amorpha canescens	20
2017	8/1/2017	40	FoliarFungicide	Andropogon gerardi	158.3
2017	8/1/2017	40	FoliarFungicide	Lupinus perennis	92.9
2017	8/1/2017	40	FoliarFungicide	Panicum virgatum	2.3
2017	8/1/2017	40	FoliarFungicide	Petalostemum purpureum	40
2017	8/1/2017	40	FoliarFungicide	Poa pratensis	39.3
2017	8/1/2017	40	FoliarFungicide	Quercus ellipsoidalis	1.21
2017	8/1/2017	40	FoliarFungicide	Real Weeds	2.19
2017	8/1/2017	40	FoliarFungicide	Schizachyrium scoparium	4.3
2017	8/1/2017	40	FoliarFungicide	Solidago rigida	346.8
2017	8/1/2017	40	FoliarFungicide	Sorghastrum nutans	0.45
2017	8/1/2017	41	Insecticide	32 Species Weeds	1
2017	8/1/2017	41	Insecticide	Andropogon gerardi	25.8
2017	8/1/2017	41	Insecticide	Miscellaneous litter	4.7
2017	8/1/2017	42	AllPesticides	32 Species Weeds	3.9
2017	8/1/2017	42	AllPesticides	Andropogon gerardi	106.3
2017	8/1/2017	43	FoliarFungicide	32 Species Weeds	1.9
2017	8/1/2017	43	FoliarFungicide	Andropogon gerardi	47.1
2017	8/1/2017	43	FoliarFungicide	Real Weeds	0.32
2017	8/1/2017	44	Control	32 Species Weeds	2.5
2017	8/1/2017	44	Control	Andropogon gerardi	120.7
2017	8/1/2017	44	Control	Real Weeds	0.2
2017	8/1/2017	45	SoilDrenchFungicide	32 Species Weeds	9.8
2017	8/1/2017	45	SoilDrenchFungicide	Andropogon gerardi	22.3
2017	8/1/2017	45	SoilDrenchFungicide	Real Weeds	4.7
2017	8/1/2017	46	SoilDrenchFungicide	32 Species Weeds	232.1
2017	8/1/2017	46	SoilDrenchFungicide	Lespedeza capitata	9.2
2017	8/1/2017	46	SoilDrenchFungicide	Lupinus perennis	15.4
2017	8/1/2017	46	SoilDrenchFungicide	Panicum virgatum	39.2
2017	8/1/2017	46	SoilDrenchFungicide	Real Weeds	2.1
2017	8/1/2017	47	Control	32 Species Weeds	111.6
2017	8/1/2017	47	Control	Elymus canadensis	3.5
2017	8/1/2017	47	Control	Lespedeza capitata	5.9
2017	8/1/2017	47	Control	Lupinus perennis	34.2
2017	8/1/2017	47	Control	Miscellaneous litter	1.05
2017	8/1/2017	47	Control	Panicum virgatum	83.6
2017	8/1/2017	47	Control	Real Weeds	0.06
2017	8/1/2017	48	Insecticide	32 Species Weeds	105.4
2017	8/1/2017	48	Insecticide	Lupinus perennis	49.4
2017	8/1/2017	48	Insecticide	Panicum virgatum	62.6
2017	8/1/2017	48	Insecticide	Real Weeds	2.6
2017	8/1/2017	49	FoliarFungicide	32 Species Weeds	226.7
2017	8/1/2017	49	FoliarFungicide	Lespedeza capitata	9
2017	8/1/2017	49	FoliarFungicide	Lupinus perennis	19.6
2017	8/1/2017	49	FoliarFungicide	Miscellaneous litter	0.94
2017	8/1/2017	49	FoliarFungicide	Panicum virgatum	53.7
2017	8/1/2017	49	FoliarFungicide	Real Weeds	3.1
2017	8/1/2017	50	AllPesticides	32 Species Weeds	362.1
2017	8/1/2017	50	AllPesticides	Lupinus perennis	134.4
2017	8/1/2017	50	AllPesticides	Miscellaneous litter	1.4
2017	8/1/2017	50	AllPesticides	Panicum virgatum	83.1
2017	8/1/2017	51	Control	32 Species Weeds	25.4
2017	8/1/2017	51	Control	Amorpha canescens	172.9
2017	8/1/2017	51	Control	Miscellaneous litter	577
2017	8/1/2017	51	Control	Real Weeds	104.3
2017	8/1/2017	52	SoilDrenchFungicide	32 Species Weeds	14.8
2017	8/1/2017	52	SoilDrenchFungicide	Amorpha canescens	233.5
2017	8/1/2017	52	SoilDrenchFungicide	Miscellaneous litter	364.6
2017	8/1/2017	52	SoilDrenchFungicide	Real Weeds	131.1
2017	8/1/2017	53	FoliarFungicide	32 Species Weeds	30.3
2017	8/1/2017	53	FoliarFungicide	Amorpha canescens	304.5
2017	8/1/2017	53	FoliarFungicide	Miscellaneous litter	489.1
2017	8/1/2017	53	FoliarFungicide	Real Weeds	101.9
2017	8/1/2017	54	Insecticide	32 Species Weeds	32
2017	8/1/2017	54	Insecticide	Amorpha canescens	133.7
2017	8/1/2017	54	Insecticide	Miscellaneous litter	182.9
2017	8/1/2017	54	Insecticide	Real Weeds	61.5
2017	8/1/2017	55	AllPesticides	32 Species Weeds	25.8
2017	8/1/2017	55	AllPesticides	Amorpha canescens	238.8
2017	8/1/2017	55	AllPesticides	Miscellaneous litter	705.7
2017	8/1/2017	55	AllPesticides	Real Weeds	67.6
2017	8/1/2017	56	FoliarFungicide	32 Species Weeds	33.2
2017	8/1/2017	56	FoliarFungicide	Achillea millefolium(lanulosa)	0.22
2017	8/1/2017	56	FoliarFungicide	Koeleria cristata	22.4
2017	8/1/2017	56	FoliarFungicide	Liatris aspera	573.5
2017	8/1/2017	57	Insecticide	32 Species Weeds	59.5
2017	8/1/2017	57	Insecticide	Elymus canadensis	6.3
2017	8/1/2017	57	Insecticide	Koeleria cristata	29.9
2017	8/1/2017	57	Insecticide	Liatris aspera	134
2017	8/1/2017	57	Insecticide	Miscellaneous litter	30.2
2017	8/1/2017	57	Insecticide	Real Weeds	2.2
2017	8/1/2017	58	SoilDrenchFungicide	32 Species Weeds	60.7
2017	8/1/2017	58	SoilDrenchFungicide	Achillea millefolium(lanulosa)	0.09
2017	8/1/2017	58	SoilDrenchFungicide	Koeleria cristata	0.6
2017	8/1/2017	58	SoilDrenchFungicide	Liatris aspera	376.6
2017	8/1/2017	58	SoilDrenchFungicide	Miscellaneous litter	12.4
2017	8/1/2017	59	Control	32 Species Weeds	22.7
2017	8/1/2017	59	Control	Koeleria cristata	3.3
2017	8/1/2017	59	Control	Liatris aspera	144.3
2017	8/1/2017	59	Control	Real Weeds	11.4
2017	8/1/2017	60	AllPesticides	32 Species Weeds	193.9
2017	8/1/2017	60	AllPesticides	Achillea millefolium(lanulosa)	14.3
2017	8/1/2017	60	AllPesticides	Koeleria cristata	29.6
2017	8/1/2017	60	AllPesticides	Liatris aspera	118
2017	8/1/2017	60	AllPesticides	Miscellaneous litter	4
2017	8/1/2017	60	AllPesticides	Real Weeds	7.3
2017	8/1/2017	61	Insecticide	32 Species Weeds	3.3
2017	8/1/2017	61	Insecticide	Liatris aspera	179.1
2017	8/1/2017	61	Insecticide	Miscellaneous litter	9.9
2017	8/1/2017	61	Insecticide	Real Weeds	9.4
2017	8/1/2017	62	FoliarFungicide	32 Species Weeds	27
2017	8/1/2017	62	FoliarFungicide	Liatris aspera	221.6
2017	8/1/2017	62	FoliarFungicide	Miscellaneous litter	0.9
2017	8/1/2017	62	FoliarFungicide	Real Weeds	12.9
2017	8/1/2017	63	SoilDrenchFungicide	32 Species Weeds	22.6
2017	8/1/2017	63	SoilDrenchFungicide	Liatris aspera	78.2
2017	8/1/2017	63	SoilDrenchFungicide	Miscellaneous litter	6.1
2017	8/1/2017	63	SoilDrenchFungicide	Real Weeds	9.5
2017	8/1/2017	64	Control	32 Species Weeds	49
2017	8/1/2017	64	Control	Liatris aspera	85.2
2017	8/1/2017	64	Control	Real Weeds	1.1
2017	8/1/2017	65	AllPesticides	32 Species Weeds	8.6
2017	8/1/2017	65	AllPesticides	Liatris aspera	225.2
2017	8/1/2017	65	AllPesticides	Miscellaneous litter	47.2
2017	8/1/2017	65	AllPesticides	Real Weeds	6.1
2017	8/1/2017	66	SoilDrenchFungicide	32 Species Weeds	64.7
2017	8/1/2017	66	SoilDrenchFungicide	Liatris aspera	8.6
2017	8/1/2017	66	SoilDrenchFungicide	Miscellaneous litter	30.4
2017	8/1/2017	66	SoilDrenchFungicide	Panicum virgatum	24.1
2017	8/1/2017	66	SoilDrenchFungicide	Poa pratensis	14.9
2017	8/1/2017	66	SoilDrenchFungicide	Real Weeds	6.1
2017	8/1/2017	67	AllPesticides	32 Species Weeds	85.4
2017	8/1/2017	67	AllPesticides	Liatris aspera	189.2
2017	8/1/2017	67	AllPesticides	Panicum virgatum	61
2017	8/1/2017	67	AllPesticides	Real Weeds	3
2017	8/1/2017	68	Insecticide	32 Species Weeds	116.6
2017	8/1/2017	68	Insecticide	Liatris aspera	201.5
2017	8/1/2017	68	Insecticide	Miscellaneous litter	7.6
2017	8/1/2017	68	Insecticide	Panicum virgatum	27.4
2017	8/1/2017	68	Insecticide	Poa pratensis	7.2
2017	8/1/2017	69	Control	32 Species Weeds	11
2017	8/1/2017	69	Control	Liatris aspera	380
2017	8/1/2017	69	Control	Miscellaneous litter	17.8
2017	8/1/2017	69	Control	Panicum virgatum	28.2
2017	8/1/2017	69	Control	Poa pratensis	14.5
2017	8/1/2017	69	Control	Real Weeds	3.2
2017	8/1/2017	70	FoliarFungicide	32 Species Weeds	46.9
2017	8/1/2017	70	FoliarFungicide	Liatris aspera	494.6
2017	8/1/2017	70	FoliarFungicide	Miscellaneous litter	7.2
2017	8/1/2017	70	FoliarFungicide	Panicum virgatum	23.4
2017	8/1/2017	70	FoliarFungicide	Poa pratensis	7.7
2017	8/1/2017	71	SoilDrenchFungicide	32 Species Weeds	67.1
2017	8/1/2017	71	SoilDrenchFungicide	Lespedeza capitata	15.8
2017	8/1/2017	71	SoilDrenchFungicide	Petalostemum purpureum	117.1
2017	8/1/2017	71	SoilDrenchFungicide	Real Weeds	3
2017	8/1/2017	72	FoliarFungicide	32 Species Weeds	43.2
2017	8/1/2017	72	FoliarFungicide	Lespedeza capitata	4.7
2017	8/1/2017	72	FoliarFungicide	Miscellaneous litter	1.3
2017	8/1/2017	72	FoliarFungicide	Petalostemum purpureum	117.4
2017	8/1/2017	72	FoliarFungicide	Real Weeds	0.65
2017	8/1/2017	72	FoliarFungicide	Sorghastrum nutans	71.3
2017	8/1/2017	73	AllPesticides	32 Species Weeds	27
2017	8/1/2017	73	AllPesticides	Lespedeza capitata	24.1
2017	8/1/2017	73	AllPesticides	Miscellaneous litter	0.91
2017	8/1/2017	73	AllPesticides	Petalostemum purpureum	78
2017	8/1/2017	73	AllPesticides	Real Weeds	1.6
2017	8/1/2017	73	AllPesticides	Sorghastrum nutans	158.2
2017	8/1/2017	74	Insecticide	32 Species Weeds	9.2
2017	8/1/2017	74	Insecticide	Miscellaneous litter	0.16
2017	8/1/2017	74	Insecticide	Petalostemum purpureum	132.3
2017	8/1/2017	74	Insecticide	Real Weeds	2.3
2017	8/1/2017	74	Insecticide	Sorghastrum nutans	112.1
2017	8/1/2017	75	Control	32 Species Weeds	27.5
2017	8/1/2017	75	Control	Miscellaneous litter	6.2
2017	8/1/2017	75	Control	Petalostemum purpureum	140.2
2017	8/1/2017	75	Control	Real Weeds	4.2
2017	8/1/2017	75	Control	Sorghastrum nutans	95.5
2017	8/1/2017	76	FoliarFungicide	Achillea millefolium(lanulosa)	13
2017	8/1/2017	76	FoliarFungicide	Amorpha canescens	5
2017	8/1/2017	76	FoliarFungicide	Andropogon gerardi	134.3
2017	8/1/2017	76	FoliarFungicide	Liatris aspera	11.3
2017	8/1/2017	76	FoliarFungicide	Lupinus perennis	34.5
2017	8/1/2017	76	FoliarFungicide	Monarda fistulosa	232.4
2017	8/1/2017	76	FoliarFungicide	Petalostemum purpureum	75.4
2017	8/1/2017	76	FoliarFungicide	Poa pratensis	28.9
2017	8/1/2017	76	FoliarFungicide	Real Weeds	0.07
2017	8/1/2017	76	FoliarFungicide	Solidago rigida	14.9
2017	8/1/2017	76	FoliarFungicide	Sorghastrum nutans	13.5
2017	8/1/2017	77	Insecticide	32 Species Weeds	2.1
2017	8/1/2017	77	Insecticide	Achillea millefolium(lanulosa)	1.1
2017	8/1/2017	77	Insecticide	Andropogon gerardi	101.8
2017	8/1/2017	77	Insecticide	Asclepias tuberosa	1.1
2017	8/1/2017	77	Insecticide	Lupinus perennis	8.9
2017	8/1/2017	77	Insecticide	Miscellaneous litter	4
2017	8/1/2017	77	Insecticide	Monarda fistulosa	115.3
2017	8/1/2017	77	Insecticide	Petalostemum purpureum	122.7
2017	8/1/2017	77	Insecticide	Poa pratensis	19.9
2017	8/1/2017	77	Insecticide	Real Weeds	0.5
2017	8/1/2017	77	Insecticide	Solidago rigida	3.6
2017	8/1/2017	77	Insecticide	Sorghastrum nutans	11.2
2017	8/1/2017	78	Control	Achillea millefolium(lanulosa)	0.9
2017	8/1/2017	78	Control	Andropogon gerardi	196
2017	8/1/2017	78	Control	Asclepias tuberosa	63.1
2017	8/1/2017	78	Control	Lupinus perennis	26.1
2017	8/1/2017	78	Control	Poa pratensis	12.2
2017	8/1/2017	79	AllPesticides	Andropogon gerardi	291.4
2017	8/1/2017	79	AllPesticides	Liatris aspera	27.3
